scenario_id,iteration,network,source,destination,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,launch_power_dbm,channel_pattern,channel_number,frequency_thz,channel_power_dbm,osnr_signal_bw_db,snr_nli_signal_bw_db,gsnr_signal_bw_db
iter-2-scenario-83,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,011,3.0,194.1,-7.55,31.32,8.65,8.63
iter-2-scenario-84,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,011,2.0,194.05,-7.55,31.51,8.63,8.61
iter-2-scenario-84,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,011,3.0,194.1,-7.55,31.51,8.63,8.6
iter-1-scenario-29,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,100,1.0,194.0,-7.55,31.11,10.25,10.22
iter-2-scenario-85,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,100,1.0,194.0,-7.55,31.11,10.25,10.22
iter-2-scenario-86,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,100,1.0,194.0,-7.55,31.32,10.24,10.2
iter-2-scenario-87,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,100,1.0,194.0,-7.55,31.51,10.21,10.18
iter-1-scenario-30,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,101,1.0,194.0,-7.55,31.11,9.41,9.38
iter-1-scenario-30,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,101,3.0,194.1,-7.55,31.11,9.4,9.37
iter-2-scenario-88,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,101,1.0,194.0,-7.55,31.11,9.41,9.38
iter-2-scenario-88,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,101,3.0,194.1,-7.55,31.11,9.4,9.37
iter-2-scenario-89,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,101,1.0,194.0,-7.55,31.32,9.39,9.36
iter-2-scenario-89,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,101,3.0,194.1,-7.55,31.32,9.38,9.35
iter-2-scenario-90,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,101,1.0,194.0,-7.55,31.51,9.37,9.34
iter-2-scenario-90,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,101,3.0,194.1,-7.55,31.51,9.36,9.33
iter-1-scenario-31,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-7.55,31.11,8.68,8.66
iter-1-scenario-31,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-7.55,31.11,8.68,8.65
iter-2-scenario-91,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-7.55,31.11,8.68,8.66
iter-2-scenario-91,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-7.55,31.11,8.68,8.65
iter-2-scenario-92,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,110,1.0,194.0,-7.55,31.32,8.66,8.64
iter-2-scenario-92,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,110,2.0,194.05,-7.55,31.32,8.66,8.63
iter-2-scenario-93,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,110,1.0,194.0,-7.55,31.51,8.64,8.62
iter-2-scenario-93,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,110,2.0,194.05,-7.55,31.51,8.63,8.61
iter-1-scenario-32,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-7.55,31.11,8.08,8.05
iter-1-scenario-32,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-7.55,31.11,7.52,7.5
iter-1-scenario-32,1,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-7.55,31.11,8.06,8.04
iter-2-scenario-94,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-7.55,31.11,8.08,8.05
iter-2-scenario-94,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-7.55,31.11,7.52,7.5
iter-2-scenario-94,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-7.55,31.11,8.06,8.04
iter-2-scenario-95,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,111,1.0,194.0,-7.55,31.32,8.06,8.04
iter-2-scenario-95,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,111,2.0,194.05,-7.55,31.32,7.5,7.49
iter-2-scenario-95,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-5.0,111,3.0,194.1,-7.55,31.32,8.05,8.03
iter-2-scenario-96,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,111,1.0,194.0,-7.55,31.51,8.03,8.01
iter-2-scenario-96,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,111,2.0,194.05,-7.55,31.51,7.48,7.46
iter-2-scenario-96,2,NDFF,bristol,froxfield,voyager,16QAM,32.0,200.0,-4.5,111,3.0,194.1,-7.55,31.51,8.02,8.0
iter-1-scenario-58,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,001,3.0,194.1,-10.81,28.21,10.01,9.95
iter-2-scenario-172,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,001,3.0,194.1,-10.81,28.21,10.01,9.95
iter-2-scenario-173,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,001,3.0,194.1,-11.81,27.94,10.07,10.0
iter-2-scenario-174,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,001,3.0,194.1,-12.81,27.61,10.09,10.01
iter-1-scenario-59,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,010,2.0,194.05,-10.81,28.21,10.02,9.95
iter-2-scenario-175,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,010,2.0,194.05,-10.81,28.21,10.02,9.95
iter-2-scenario-176,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,010,2.0,194.05,-11.81,27.94,10.07,10.0
iter-2-scenario-177,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,010,2.0,194.05,-12.81,27.61,10.1,10.02
iter-1-scenario-60,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,011,2.0,194.05,-10.81,28.21,8.45,8.4
iter-1-scenario-60,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,011,3.0,194.1,-10.81,28.21,8.44,8.39
iter-2-scenario-178,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,011,2.0,194.05,-10.81,28.21,8.45,8.4
iter-2-scenario-178,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,011,3.0,194.1,-10.81,28.21,8.44,8.39
iter-2-scenario-179,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,011,2.0,194.05,-11.81,27.94,8.5,8.45
iter-2-scenario-179,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,011,3.0,194.1,-11.81,27.94,8.49,8.44
iter-2-scenario-180,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,011,2.0,194.05,-12.81,27.61,8.52,8.47
iter-2-scenario-180,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,011,3.0,194.1,-12.81,27.61,8.52,8.46
iter-1-scenario-61,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,100,1.0,194.0,-10.81,28.21,10.03,9.96
iter-2-scenario-181,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,100,1.0,194.0,-10.81,28.21,10.03,9.96
iter-2-scenario-182,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,100,1.0,194.0,-11.81,27.94,10.08,10.01
iter-2-scenario-183,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,100,1.0,194.0,-12.81,27.61,10.1,10.03
iter-1-scenario-62,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,101,1.0,194.0,-10.81,28.21,9.18,9.13
iter-1-scenario-62,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,101,3.0,194.1,-10.81,28.21,9.17,9.12
iter-2-scenario-184,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,101,1.0,194.0,-10.81,28.21,9.18,9.13
iter-2-scenario-184,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,101,3.0,194.1,-10.81,28.21,9.17,9.12
iter-2-scenario-185,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,101,1.0,194.0,-11.81,27.94,9.23,9.17
iter-2-scenario-185,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,101,3.0,194.1,-11.81,27.94,9.22,9.16
iter-2-scenario-186,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,101,1.0,194.0,-12.81,27.61,9.26,9.19
iter-2-scenario-186,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,101,3.0,194.1,-12.81,27.61,9.25,9.18
iter-1-scenario-63,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-10.81,28.21,8.45,8.41
iter-1-scenario-63,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-10.81,28.21,8.45,8.4
iter-2-scenario-187,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-10.81,28.21,8.45,8.41
iter-2-scenario-187,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-10.81,28.21,8.45,8.4
iter-2-scenario-188,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,110,1.0,194.0,-11.81,27.94,8.5,8.45
iter-2-scenario-188,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,110,2.0,194.05,-11.81,27.94,8.5,8.45
iter-2-scenario-189,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,110,1.0,194.0,-12.81,27.61,8.53,8.47
iter-2-scenario-189,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,110,2.0,194.05,-12.81,27.61,8.52,8.47
iter-1-scenario-64,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-10.81,28.21,7.85,7.81
iter-1-scenario-64,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-10.81,28.21,7.29,7.26
iter-1-scenario-64,1,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-10.81,28.21,7.83,7.8
iter-2-scenario-190,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-10.81,28.21,7.85,7.81
iter-2-scenario-190,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-10.81,28.21,7.29,7.26
iter-2-scenario-190,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-10.81,28.21,7.83,7.8
iter-2-scenario-191,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,111,1.0,194.0,-11.81,27.94,7.9,7.86
iter-2-scenario-191,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,111,2.0,194.05,-11.81,27.94,7.34,7.31
iter-2-scenario-191,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-5.0,111,3.0,194.1,-11.81,27.94,7.89,7.84
iter-2-scenario-192,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,111,1.0,194.0,-12.81,27.61,7.92,7.88
iter-2-scenario-192,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,111,2.0,194.05,-12.81,27.61,7.37,7.33
iter-2-scenario-192,2,NDFF,bristol,powergate,voyager,16QAM,32.0,200.0,-4.5,111,3.0,194.1,-12.81,27.61,7.91,7.87
iter-1-scenario-42,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,001,3.0,194.1,-6.35,29.24,10.16,10.11
iter-2-scenario-124,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,001,3.0,194.1,-6.35,29.24,10.16,10.11
iter-2-scenario-125,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,001,3.0,194.1,-6.85,29.18,10.16,10.11
iter-2-scenario-126,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,001,3.0,194.1,-7.35,29.09,10.15,10.1
iter-1-scenario-43,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,010,2.0,194.05,-6.35,29.24,10.17,10.12
iter-2-scenario-127,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,010,2.0,194.05,-6.35,29.24,10.17,10.12
iter-2-scenario-128,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,010,2.0,194.05,-6.85,29.18,10.17,10.11
iter-2-scenario-129,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,010,2.0,194.05,-7.35,29.09,10.16,10.1
iter-1-scenario-44,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,011,2.0,194.05,-6.35,29.24,8.6,8.56
iter-1-scenario-44,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,011,3.0,194.1,-6.35,29.24,8.59,8.55
iter-2-scenario-130,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,011,2.0,194.05,-6.35,29.24,8.6,8.56
iter-2-scenario-130,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,011,3.0,194.1,-6.35,29.24,8.59,8.55
iter-2-scenario-131,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,011,2.0,194.05,-6.85,29.18,8.59,8.56
iter-2-scenario-131,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,011,3.0,194.1,-6.85,29.18,8.59,8.55
iter-2-scenario-132,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,011,2.0,194.05,-7.35,29.09,8.58,8.54
iter-2-scenario-132,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,011,3.0,194.1,-7.35,29.09,8.58,8.54
iter-1-scenario-45,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,100,1.0,194.0,-6.35,29.24,10.18,10.12
iter-2-scenario-133,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,100,1.0,194.0,-6.35,29.24,10.18,10.12
iter-2-scenario-134,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,100,1.0,194.0,-6.85,29.18,10.17,10.12
iter-2-scenario-135,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,100,1.0,194.0,-7.35,29.09,10.16,10.11
iter-1-scenario-46,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,101,1.0,194.0,-6.35,29.24,9.33,9.29
iter-1-scenario-46,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,101,3.0,194.1,-6.35,29.24,9.32,9.28
iter-2-scenario-136,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,101,1.0,194.0,-6.35,29.24,9.33,9.29
iter-2-scenario-136,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,101,3.0,194.1,-6.35,29.24,9.32,9.28
iter-2-scenario-137,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,101,1.0,194.0,-6.85,29.18,9.33,9.28
iter-2-scenario-137,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,101,3.0,194.1,-6.85,29.18,9.32,9.27
iter-2-scenario-138,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,101,1.0,194.0,-7.35,29.09,9.32,9.27
iter-2-scenario-138,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,101,3.0,194.1,-7.35,29.09,9.31,9.26
iter-1-scenario-47,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-6.35,29.24,8.6,8.56
iter-1-scenario-47,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-6.35,29.24,8.6,8.56
iter-2-scenario-139,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,1.0,194.0,-6.35,29.24,8.6,8.56
iter-2-scenario-139,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,110,2.0,194.05,-6.35,29.24,8.6,8.56
iter-2-scenario-140,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,110,1.0,194.0,-6.85,29.18,8.6,8.56
iter-2-scenario-140,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,110,2.0,194.05,-6.85,29.18,8.59,8.56
iter-2-scenario-141,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,110,1.0,194.0,-7.35,29.09,8.59,8.55
iter-2-scenario-141,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,110,2.0,194.05,-7.35,29.09,8.58,8.54
iter-1-scenario-48,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-6.35,29.24,8.0,7.96
iter-1-scenario-48,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-6.35,29.24,7.44,7.41
iter-1-scenario-48,1,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-6.35,29.24,7.99,7.95
iter-2-scenario-142,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,1.0,194.0,-6.35,29.24,8.0,7.96
iter-2-scenario-142,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,2.0,194.05,-6.35,29.24,7.44,7.41
iter-2-scenario-142,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.5,111,3.0,194.1,-6.35,29.24,7.99,7.95
iter-2-scenario-143,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,111,1.0,194.0,-6.85,29.18,7.99,7.96
iter-2-scenario-143,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,111,2.0,194.05,-6.85,29.18,7.44,7.41
iter-2-scenario-143,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-5.0,111,3.0,194.1,-6.85,29.18,7.98,7.95
iter-2-scenario-144,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,111,1.0,194.0,-7.35,29.09,7.98,7.95
iter-2-scenario-144,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,111,2.0,194.05,-7.35,29.09,7.43,7.4
iter-2-scenario-144,2,NDFF,bristol,reading,voyager,16QAM,32.0,200.0,-4.5,111,3.0,194.1,-7.35,29.09,7.97,7.94
